iteration,epoch,mode,loss,value
423400,887,train,render,0.3083661198616028
423400,887,train,total,0.311054527759552
423500,887,train,eikonal,0.03475240617990494
423500,887,train,render,0.27529919147491455
423500,887,train,total,0.2787744402885437
423600,888,train,eikonal,0.06521301716566086
423600,888,train,render,0.12715721130371094
423600,888,train,total,0.13367851078510284
423700,888,train,eikonal,0.051800087094306946
423700,888,train,render,0.20621462166309357
423700,888,train,total,0.21139463782310486
423800,888,train,eikonal,0.06191572919487953
423800,888,train,render,0.12403895705938339
423800,888,train,total,0.13023053109645844
423900,888,train,eikonal,0.04655306041240692
423900,888,train,render,0.22813189029693604
423900,888,train,total,0.23278719186782837
424000,888,train,eikonal,0.04991321265697479
424000,888,train,render,0.19660186767578125
424000,888,train,total,0.20159319043159485
424100,889,train,eikonal,0.04910598322749138
424100,889,train,render,0.18493548035621643
424100,889,train,total,0.18984608352184296
424200,889,train,eikonal,0.054174672812223434
424200,889,train,render,0.22924594581127167
424200,889,train,total,0.23466341197490692
424300,889,train,eikonal,0.04497136175632477
424300,889,train,render,0.22305965423583984
424300,889,train,total,0.22755679488182068
424400,889,train,eikonal,0.05141294375061989
424400,889,train,render,0.22450844943523407
424400,889,train,total,0.22964973747730255
424500,889,train,eikonal,0.07417565584182739
424500,889,train,render,0.09995187073945999
424500,889,train,total,0.10736943781375885
424600,890,train,eikonal,0.054851505905389786
424600,890,train,render,0.15105518698692322
424600,890,train,total,0.15654033422470093
424700,890,train,eikonal,0.04838935285806656
424700,890,train,render,0.20772908627986908
424700,890,train,total,0.2125680148601532
424800,890,train,eikonal,0.039858002215623856
424800,890,train,render,0.2427486777305603
424800,890,train,total,0.24673448503017426
424900,890,train,eikonal,0.07379360496997833
424900,890,train,render,0.10778087377548218
424900,890,train,total,0.11516023427248001
425000,890,train,eikonal,0.03044557012617588
425000,890,train,render,0.32546472549438477
425000,890,train,total,0.32850927114486694
425100,891,train,eikonal,0.040434129536151886
425100,891,train,render,0.23771381378173828
425100,891,train,total,0.24175722897052765
425200,891,train,eikonal,0.06877075135707855
425200,891,train,render,0.09702867269515991
425200,891,train,total,0.10390574485063553
425300,891,train,eikonal,0.054844003170728683
425300,891,train,render,0.16755133867263794
425300,891,train,total,0.17303574085235596
425400,891,train,eikonal,0.03938902169466019
425400,891,train,render,0.24098221957683563
425400,891,train,total,0.24492111802101135
425500,892,train,eikonal,0.050660956650972366
425500,892,train,render,0.18383023142814636
425500,892,train,total,0.1888963282108307
425600,892,train,eikonal,0.06505070626735687
425600,892,train,render,0.11392846703529358
425600,892,train,total,0.12043353915214539
425700,892,train,eikonal,0.06830940395593643
425700,892,train,render,0.09211834520101547
425700,892,train,total,0.09894928336143494
425800,892,train,eikonal,0.06772845983505249
425800,892,train,render,0.11344897001981735
425800,892,train,total,0.1202218160033226
425900,892,train,eikonal,0.07080724835395813
425900,892,train,render,0.10495670139789581
425900,892,train,total,0.11203742772340775
426000,893,train,eikonal,0.06954187899827957
426000,893,train,render,0.10180704295635223
426000,893,train,total,0.10876122862100601
426100,893,train,eikonal,0.06591183692216873
426100,893,train,render,0.10434892773628235
426100,893,train,total,0.1109401136636734
426200,893,train,eikonal,0.042367950081825256
426200,893,train,render,0.23496347665786743
426200,893,train,total,0.23920026421546936
426300,893,train,eikonal,0.05582982301712036
426300,893,train,render,0.18858352303504944
426300,893,train,total,0.19416651129722595
426400,893,train,eikonal,0.03144145756959915
426400,893,train,render,0.31556105613708496
426400,893,train,total,0.3187052011489868
426500,894,train,eikonal,0.06597620248794556
426500,894,train,render,0.10582081228494644
426500,894,train,total,0.11241843551397324
426600,894,train,eikonal,0.059289246797561646
426600,894,train,render,0.1282428801059723
426600,894,train,total,0.13417179882526398
426700,894,train,eikonal,0.031169632449746132
426700,894,train,render,0.2776558995246887
426700,894,train,total,0.280772864818573
426800,894,train,eikonal,0.06735346466302872
426800,894,train,render,0.09951001405715942
426800,894,train,total,0.10624536126852036
426900,894,train,eikonal,0.06873758137226105
426900,894,train,render,0.1004110649228096
426900,894,train,total,0.10728482156991959
427000,895,train,eikonal,0.05358923599123955
427000,895,train,render,0.16656190156936646
427000,895,train,total,0.17192082107067108
427100,895,train,eikonal,0.050721753388643265
427100,895,train,render,0.1750483363866806
427100,895,train,total,0.18012051284313202
427200,895,train,eikonal,0.053296227008104324
427200,895,train,render,0.1757223755121231
427200,895,train,total,0.18105199933052063
427300,895,train,eikonal,0.04620993882417679
427300,895,train,render,0.22347275912761688
427300,895,train,total,0.22809375822544098
427400,896,train,eikonal,0.029926074668765068
427400,896,train,render,0.27402955293655396
427400,896,train,total,0.2770221531391144
427500,896,train,eikonal,0.04550037160515785
427500,896,train,render,0.2022886723279953
427500,896,train,total,0.2068387120962143
427600,896,train,eikonal,0.04270527511835098
427600,896,train,render,0.23181909322738647
427600,896,train,total,0.23608961701393127
427700,896,train,eikonal,0.030929122120141983
427700,896,train,render,0.3095526695251465
427700,896,train,total,0.3126455843448639
427800,896,train,eikonal,0.07218906283378601
427800,896,train,render,0.10455811023712158
427800,896,train,total,0.11177701503038406
427900,897,train,eikonal,0.068672314286232
427900,897,train,render,0.13030053675174713
427900,897,train,total,0.1371677666902542
428000,897,train,eikonal,0.05083140730857849
428000,897,train,render,0.18161797523498535
428000,897,train,total,0.18670111894607544
428100,897,train,eikonal,0.04718271642923355
428100,897,train,render,0.19985440373420715
428100,897,train,total,0.2045726776123047
428200,897,train,eikonal,0.04784053564071655
428200,897,train,render,0.1816800832748413
428200,897,train,total,0.1864641308784485
428300,897,train,eikonal,0.032539092004299164
428300,897,train,render,0.28782498836517334
428300,897,train,total,0.2910788953304291
428400,898,train,eikonal,0.05925814062356949
428400,898,train,render,0.1247723177075386
428400,898,train,total,0.13069812953472137
428500,898,train,eikonal,0.05982287973165512
428500,898,train,render,0.1527441442012787
428500,898,train,total,0.15872643887996674
428600,898,train,eikonal,0.07178665697574615
428600,898,train,render,0.09555474668741226
428600,898,train,total,0.10273341089487076
428700,898,train,eikonal,0.029076576232910156
428700,898,train,render,0.2925516366958618
428700,898,train,total,0.2954593002796173
428800,898,train,eikonal,0.028575768694281578
428800,898,train,render,0.3233187198638916
428800,898,train,total,0.3261762857437134
428900,899,train,eikonal,0.06533965468406677
428900,899,train,render,0.10135456919670105
428900,899,train,total,0.10788853466510773
429000,899,train,eikonal,0.055168453603982925
429000,899,train,render,0.17166820168495178
429000,899,train,total,0.1771850436925888
429100,899,train,eikonal,0.053537264466285706
429100,899,train,render,0.19352902472019196
429100,899,train,total,0.19888275861740112
429200,899,train,eikonal,0.054972708225250244
429200,899,train,render,0.20690426230430603
429200,899,train,total,0.21240153908729553
429300,900,train,eikonal,0.04685698449611664
429300,900,train,render,0.19889040291309357
429300,900,train,total,0.20357610285282135
429400,900,train,eikonal,0.051072172820568085
429400,900,train,render,0.17335480451583862
429400,900,train,total,0.17846202850341797
429500,900,train,eikonal,0.026611264795064926
429500,900,train,render,0.30799371004104614
429500,900,train,total,0.3106548488140106
429600,900,train,eikonal,0.045143332332372665
429600,900,train,render,0.26999521255493164
429600,900,train,total,0.2745095491409302
429700,900,train,eikonal,0.05149417743086815
429700,900,train,render,0.1962602436542511
429700,900,train,total,0.20140966773033142
429800,901,train,eikonal,0.07038123160600662
429800,901,train,render,0.09916198253631592
429800,901,train,total,0.10620010644197464
429900,901,train,eikonal,0.05156754329800606
429900,901,train,render,0.199144184589386
429900,901,train,total,0.20430094003677368
430000,901,train,eikonal,0.0675659030675888
430000,901,train,render,0.10521122813224792
430000,901,train,total,0.11196781694889069
430100,901,train,eikonal,0.06883424520492554
430100,901,train,render,0.09774568676948547
430100,901,train,total,0.10462911427021027
430200,901,train,eikonal,0.03942199796438217
430200,901,train,render,0.2514309585094452
430200,901,train,total,0.25537315011024475
430300,902,train,eikonal,0.04836244881153107
430300,902,train,render,0.19699685275554657
430300,902,train,total,0.2018330991268158
430400,902,train,eikonal,0.05617716163396835
430400,902,train,render,0.19292154908180237
430400,902,train,total,0.19853927195072174
430500,902,train,eikonal,0.022650986909866333
430500,902,train,render,0.3507569432258606
430500,902,train,total,0.353022038936615
430600,902,train,eikonal,0.04929472506046295
430600,902,train,render,0.23813608288764954
430600,902,train,total,0.24306555092334747
430700,902,train,eikonal,0.055743951350450516
430700,902,train,render,0.17982518672943115
430700,902,train,total,0.18539957702159882
430800,903,train,eikonal,0.03883753716945648
430800,903,train,render,0.23316824436187744
430800,903,train,total,0.23705199360847473
430900,903,train,eikonal,0.0595887117087841
430900,903,train,render,0.14845895767211914
430900,903,train,total,0.15441782772541046
431000,903,train,eikonal,0.0533783957362175
431000,903,train,render,0.17186269164085388
431000,903,train,total,0.1772005259990692
431100,903,train,eikonal,0.06991373002529144
431100,903,train,render,0.09821844846010208
431100,903,train,total,0.1052098199725151
431200,903,train,eikonal,0.06549351662397385
431200,903,train,render,0.10029684752225876
431200,903,train,total,0.10684619843959808
431300,904,train,eikonal,0.04452750086784363
431300,904,train,render,0.21100634336471558
431300,904,train,total,0.21545909345149994
431400,904,train,eikonal,0.06415482610464096
431400,904,train,render,0.10545948147773743
431400,904,train,total,0.11187496781349182
431500,904,train,eikonal,0.05153763294219971
431500,904,train,render,0.2411901354789734
431500,904,train,total,0.24634389579296112
431600,904,train,eikonal,0.045122481882572174
431600,904,train,render,0.2039577066898346
431600,904,train,total,0.208469957113266
431700,905,train,eikonal,0.04395177215337753
431700,905,train,render,0.25780898332595825
431700,905,train,total,0.2622041702270508
431800,905,train,eikonal,0.057255662977695465
431800,905,train,render,0.1604885309934616
431800,905,train,total,0.16621409356594086
431900,905,train,eikonal,0.051156774163246155
431900,905,train,render,0.1715897172689438
431900,905,train,total,0.17670539021492004
432000,905,train,eikonal,0.05165991187095642
432000,905,train,render,0.2185843288898468
432000,905,train,total,0.22375032305717468
432100,905,train,eikonal,0.03603598475456238
432100,905,train,render,0.25517797470092773
432100,905,train,total,0.2587815821170807
432200,906,train,eikonal,0.05969494581222534
432200,906,train,render,0.13919666409492493
432200,906,train,total,0.14516615867614746
432300,906,train,eikonal,0.03434651345014572
432300,906,train,render,0.30457884073257446
432300,906,train,total,0.3080134987831116
432400,906,train,eikonal,0.04706111550331116
432400,906,train,render,0.1929941028356552
432400,906,train,total,0.19770021736621857
432500,906,train,eikonal,0.04310712590813637
432500,906,train,render,0.25559061765670776
432500,906,train,total,0.25990134477615356
432600,906,train,eikonal,0.032162170857191086
432600,906,train,render,0.2790720462799072
432600,906,train,total,0.28228825330734253
432700,907,train,eikonal,0.03139723092317581
432700,907,train,render,0.3201465904712677
432700,907,train,total,0.3232863247394562
432800,907,train,eikonal,0.03869279846549034
432800,907,train,render,0.22653646767139435
432800,907,train,total,0.2304057478904724
432900,907,train,eikonal,0.04734230786561966
432900,907,train,render,0.23285239934921265
432900,907,train,total,0.2375866323709488
433000,907,train,eikonal,0.04567870870232582
433000,907,train,render,0.22232696413993835
433000,907,train,total,0.22689484059810638
433100,907,train,eikonal,0.06564503908157349
433100,907,train,render,0.10462617874145508
433100,907,train,total,0.11119068413972855
433200,908,train,eikonal,0.07184065133333206
433200,908,train,render,0.09795702248811722
433200,908,train,total,0.10514108836650848
433300,908,train,eikonal,0.051423512399196625
433300,908,train,render,0.19053058326244354
433300,908,train,total,0.1956729292869568
433400,908,train,eikonal,0.03182598948478699
433400,908,train,render,0.3136933445930481
433400,908,train,total,0.3168759346008301
433500,908,train,eikonal,0.03151687979698181
433500,908,train,render,0.2789958715438843
433500,908,train,total,0.2821475565433502
433600,909,train,eikonal,0.05140251666307449
433600,909,train,render,0.1789059340953827
433600,909,train,total,0.1840461790561676
433700,909,train,eikonal,0.05107522010803223
433700,909,train,render,0.2315458506345749
433700,909,train,total,0.2366533726453781
433800,909,train,eikonal,0.050496459007263184
433800,909,train,render,0.1790446937084198
433800,909,train,total,0.18409433960914612
433900,909,train,eikonal,0.03982759639620781
433900,909,train,render,0.2629806697368622
433900,909,train,total,0.2669634222984314
434000,909,train,eikonal,0.05227015167474747
434000,909,train,render,0.170566126704216
434000,909,train,total,0.1757931411266327
434100,910,train,eikonal,0.029496774077415466
434100,910,train,render,0.29584801197052
434100,910,train,total,0.29879769682884216
434200,910,train,eikonal,0.031067276373505592
434200,910,train,render,0.29710525274276733
434200,910,train,total,0.30021196603775024
434300,910,train,eikonal,0.052462249994277954
434300,910,train,render,0.16496872901916504
434300,910,train,total,0.1702149510383606
434400,910,train,eikonal,0.06838585436344147
434400,910,train,render,0.10691794753074646
434400,910,train,total,0.11375652998685837
434500,910,train,eikonal,0.05777060240507126
434500,910,train,render,0.13908731937408447
434500,910,train,total,0.14486438035964966
434600,911,train,eikonal,0.06398563832044601
434600,911,train,render,0.09745967388153076
434600,911,train,total,0.10385823994874954
434700,911,train,eikonal,0.06475168466567993
434700,911,train,render,0.12237247824668884
434700,911,train,total,0.1288476437330246
434800,911,train,eikonal,0.050084277987480164
434800,911,train,render,0.19058755040168762
434800,911,train,total,0.19559597969055176
434900,911,train,eikonal,0.06501366943120956
434900,911,train,render,0.09616099298000336
434900,911,train,total,0.10266236215829849
435000,911,train,eikonal,0.06964755058288574
435000,911,train,render,0.0929098129272461
435000,911,train,total,0.0998745709657669
435100,912,train,eikonal,0.04294975847005844
435100,912,train,render,0.24318096041679382
435100,912,train,total,0.24747593700885773
435200,912,train,eikonal,0.049304474145174026
435200,912,train,render,0.19970445334911346
435200,912,train,total,0.2046349048614502
435300,912,train,eikonal,0.06745411455631256
435300,912,train,render,0.0931769609451294
435300,912,train,total,0.09992237389087677
435400,912,train,eikonal,0.05031369626522064
435400,912,train,render,0.19048744440078735
435400,912,train,total,0.19551882147789001
435500,912,train,eikonal,0.04448645934462547
435500,912,train,render,0.2647480368614197
435500,912,train,total,0.26919668912887573
435600,913,train,eikonal,0.06687808781862259
435600,913,train,render,0.12069341540336609
435600,913,train,total,0.12738122045993805
435700,913,train,eikonal,0.06943634152412415
435700,913,train,render,0.09491141885519028
435700,913,train,total,0.10185505449771881
435800,913,train,eikonal,0.07178881764411926
435800,913,train,render,0.10451953858137131
435800,913,train,total,0.11169841885566711
435900,913,train,eikonal,0.05092712119221687
435900,913,train,render,0.19501709938049316
435900,913,train,total,0.2001098096370697
436000,914,train,eikonal,0.052750587463378906
436000,914,train,render,0.1964765191078186
436000,914,train,total,0.20175157487392426
436100,914,train,eikonal,0.05003847926855087
436100,914,train,render,0.1973993182182312
436100,914,train,total,0.20240317285060883
436200,914,train,eikonal,0.04780229553580284
436200,914,train,render,0.18107542395591736
436200,914,train,total,0.1858556568622589
436300,914,train,eikonal,0.05073707178235054
436300,914,train,render,0.16842001676559448
436300,914,train,total,0.17349372804164886
436400,914,train,eikonal,0.06599587947130203
436400,914,train,render,0.10031703114509583
436400,914,train,total,0.10691662132740021
436500,915,train,eikonal,0.05725763738155365
436500,915,train,render,0.1491667926311493
436500,915,train,total,0.15489256381988525
436600,915,train,eikonal,0.0498262457549572
436600,915,train,render,0.21237623691558838
436600,915,train,total,0.21735885739326477
436700,915,train,eikonal,0.04689729958772659
436700,915,train,render,0.1886303722858429
436700,915,train,total,0.19332009553909302
436800,915,train,eikonal,0.04523078724741936
436800,915,train,render,0.19139203429222107
436800,915,train,total,0.1959151178598404
436900,915,train,eikonal,0.06565052270889282
436900,915,train,render,0.10682277381420135
436900,915,train,total,0.1133878231048584
437000,916,train,eikonal,0.0343891978263855
437000,916,train,render,0.2946999669075012
437000,916,train,total,0.29813888669013977
437100,916,train,eikonal,0.05339488387107849
437100,916,train,render,0.1834823489189148
437100,916,train,total,0.18882183730602264
437200,916,train,eikonal,0.05736687034368515
437200,916,train,render,0.14186576008796692
437200,916,train,total,0.14760245382785797
437300,916,train,eikonal,0.06162599101662636
437300,916,train,render,0.12930527329444885
437300,916,train,total,0.13546787202358246
437400,916,train,eikonal,0.06592398881912231
437400,916,train,render,0.11439099907875061
437400,916,train,total,0.12098339945077896
437500,917,train,eikonal,0.030276065692305565
437500,917,train,render,0.33473268151283264
437500,917,train,total,0.3377602994441986
437600,917,train,eikonal,0.07441896200180054
437600,917,train,render,0.09429523348808289
437600,917,train,total,0.1017371267080307
437700,917,train,eikonal,0.05357455089688301
437700,917,train,render,0.18808403611183167
437700,917,train,total,0.1934414952993393
437800,917,train,eikonal,0.046831272542476654
437800,917,train,render,0.21001610159873962
437800,917,train,total,0.21469922363758087
437900,918,train,eikonal,0.04381947219371796
437900,918,train,render,0.20517763495445251
437900,918,train,total,0.2095595896244049
438000,918,train,eikonal,0.0712333619594574
438000,918,train,render,0.09399866312742233
438000,918,train,total,0.10112199932336807
438100,918,train,eikonal,0.02771497517824173
438100,918,train,render,0.3202497661113739
438100,918,train,total,0.32302126288414
438200,918,train,eikonal,0.049733515828847885
438200,918,train,render,0.17777913808822632
438200,918,train,total,0.18275249004364014
438300,918,train,eikonal,0.03195904195308685
438300,918,train,render,0.29546284675598145
438300,918,train,total,0.2986587584018707
438400,919,train,eikonal,0.04444967582821846
438400,919,train,render,0.24165339767932892
438400,919,train,total,0.2460983693599701
438500,919,train,eikonal,0.07182933390140533
438500,919,train,render,0.11364388465881348
438500,919,train,total,0.12082681804895401
438600,919,train,eikonal,0.05553564429283142
438600,919,train,render,0.1631680727005005
438600,919,train,total,0.16872163116931915
438700,919,train,eikonal,0.031052008271217346
438700,919,train,render,0.33203792572021484
438700,919,train,total,0.335143119096756
438800,919,train,eikonal,0.029468808323144913
438800,919,train,render,0.3135472536087036
438800,919,train,total,0.3164941370487213
438900,920,train,eikonal,0.07085472345352173
438900,920,train,render,0.09063908457756042
438900,920,train,total,0.0977245569229126
439000,920,train,eikonal,0.04873822629451752
439000,920,train,render,0.2002858817577362
439000,920,train,total,0.20515970885753632
439100,920,train,eikonal,0.06627491116523743
439100,920,train,render,0.09895645827054977
439100,920,train,total,0.10558395087718964
439200,920,train,eikonal,0.06622464954853058
439200,920,train,render,0.09615407884120941
439200,920,train,total,0.10277654230594635
439300,920,train,eikonal,0.060288939625024796
439300,920,train,render,0.1269226223230362
439300,920,train,total,0.1329515129327774
439400,921,train,eikonal,0.04087119176983833
439400,921,train,render,0.26040759682655334
439400,921,train,total,0.26449471712112427
439500,921,train,eikonal,0.042285554111003876
439500,921,train,render,0.22642605006694794
439500,921,train,total,0.23065461218357086
439600,921,train,eikonal,0.030639201402664185
439600,921,train,render,0.3237462639808655
439600,921,train,total,0.32681018114089966
439700,921,train,eikonal,0.07537315785884857
439700,921,train,render,0.09356197714805603
439700,921,train,total,0.10109928995370865
439800,922,train,eikonal,0.04162473604083061
439800,922,train,render,0.22957557439804077
439800,922,train,total,0.23373804986476898
439900,922,train,eikonal,0.04836169257760048
439900,922,train,render,0.18347784876823425
439900,922,train,total,0.1883140206336975
440000,922,train,eikonal,0.050430238246917725
440000,922,train,render,0.19710516929626465
440000,922,train,total,0.2021481990814209
440100,922,train,eikonal,0.03466242551803589
440100,922,train,render,0.24118325114250183
440100,922,train,total,0.2446494996547699
440200,922,train,eikonal,0.05394412577152252
440200,922,train,render,0.18831181526184082
440200,922,train,total,0.1937062293291092
440300,923,train,eikonal,0.06280234456062317
440300,923,train,render,0.1155993789434433
440300,923,train,total,0.12187961488962173
440400,923,train,eikonal,0.06960159540176392
440400,923,train,render,0.11140044033527374
440400,923,train,total,0.11836060136556625
440500,923,train,eikonal,0.06706644594669342
440500,923,train,render,0.08415065705776215
440500,923,train,total,0.09085730463266373
440600,923,train,eikonal,0.048733703792095184
440600,923,train,render,0.20245890319347382
440600,923,train,total,0.20733226835727692
440700,923,train,eikonal,0.050689101219177246
440700,923,train,render,0.19936537742614746
440700,923,train,total,0.20443429052829742
440800,924,train,eikonal,0.03287559002637863
440800,924,train,render,0.2966356873512268
440800,924,train,total,0.29992324113845825
440900,924,train,eikonal,0.04799202084541321
440900,924,train,render,0.26023873686790466
440900,924,train,total,0.2650379538536072
441000,924,train,eikonal,0.06567125022411346
441000,924,train,render,0.0984303206205368
441000,924,train,total,0.10499744862318039
441100,924,train,eikonal,0.0450204461812973
441100,924,train,render,0.21685928106307983
441100,924,train,total,0.22136132419109344
441200,924,train,eikonal,0.05046115070581436
441200,924,train,render,0.19080635905265808
441200,924,train,total,0.19585247337818146
441300,925,train,eikonal,0.05283164978027344
441300,925,train,render,0.17873865365982056
441300,925,train,total,0.18402181565761566
441400,925,train,eikonal,0.05113694444298744
441400,925,train,render,0.175412118434906
441400,925,train,total,0.18052580952644348
441500,925,train,eikonal,0.0726362019777298
441500,925,train,render,0.11011135578155518
441500,925,train,total,0.1173749789595604
441600,925,train,eikonal,0.06960289180278778
441600,925,train,render,0.09766430407762527
441600,925,train,total,0.10462459176778793
441700,925,train,eikonal,0.04973829537630081
441700,925,train,render,0.20994755625724792
441700,925,train,total,0.21492138504981995
441800,926,train,eikonal,0.030687667429447174
441800,926,train,render,0.2882190942764282
441800,926,train,total,0.2912878692150116
441900,926,train,eikonal,0.06504210084676743
441900,926,train,render,0.12332582473754883
441900,926,train,total,0.1298300325870514
442000,926,train,eikonal,0.06500999629497528
442000,926,train,render,0.10945533961057663
442000,926,train,total,0.11595633625984192
442100,926,train,eikonal,0.05486724525690079
442100,926,train,render,0.17056548595428467
442100,926,train,total,0.17605221271514893
442200,927,train,eikonal,0.04688059911131859
442200,927,train,render,0.2233516126871109
442200,927,train,total,0.2280396670103073
442300,927,train,eikonal,0.07111002504825592
442300,927,train,render,0.09390917420387268
442300,927,train,total,0.10102017968893051
442400,927,train,eikonal,0.06585188210010529
442400,927,train,render,0.10137670487165451
442400,927,train,total,0.10796189308166504
442500,927,train,eikonal,0.04905453324317932
442500,927,train,render,0.19321361184120178
442500,927,train,total,0.19811905920505524
442600,927,train,eikonal,0.06286519765853882
442600,927,train,render,0.11886506527662277
442600,927,train,total,0.125151589512825
442700,928,train,eikonal,0.03353295102715492
442700,928,train,render,0.2765209674835205
442700,928,train,total,0.2798742651939392
442800,928,train,eikonal,0.0714484304189682
442800,928,train,render,0.09232357889413834
442800,928,train,total,0.0994684249162674
442900,928,train,eikonal,0.04877922683954239
442900,928,train,render,0.21823987364768982
442900,928,train,total,0.22311779856681824
443000,928,train,eikonal,0.05534491688013077
443000,928,train,render,0.16541171073913574
443000,928,train,total,0.17094619572162628
443100,928,train,eikonal,0.03454890474677086
443100,928,train,render,0.2597428858280182
443100,928,train,total,0.26319777965545654
443200,929,train,eikonal,0.05038043484091759
443200,929,train,render,0.189554363489151
443200,929,train,total,0.1945924013853073
443300,929,train,eikonal,0.03869105875492096
443300,929,train,render,0.24034810066223145
443300,929,train,total,0.24421720206737518
443400,929,train,eikonal,0.055046118795871735
443400,929,train,render,0.14492981135845184
443400,929,train,total,0.15043441951274872
443500,929,train,eikonal,0.036530785262584686
443500,929,train,render,0.27206987142562866
443500,929,train,total,0.2757229506969452
443600,929,train,eikonal,0.0746854692697525
443600,929,train,render,0.10529997199773788
443600,929,train,total,0.1127685159444809
443700,930,train,eikonal,0.036879781633615494
443700,930,train,render,0.2504706382751465
443700,930,train,total,0.254158616065979
443800,930,train,eikonal,0.061790868639945984
443800,930,train,render,0.11591926217079163
443800,930,train,total,0.12209834903478622
443900,930,train,eikonal,0.06786821782588959
443900,930,train,render,0.11711206287145615
443900,930,train,total,0.12389888614416122
444000,930,train,eikonal,0.04335328936576843
444000,930,train,render,0.19891776144504547
444000,930,train,total,0.20325309038162231
444100,931,train,eikonal,0.05364188179373741
444100,931,train,render,0.15202656388282776
444100,931,train,total,0.157390758395195
444200,931,train,eikonal,0.05519486218690872
444200,931,train,render,0.14203810691833496
444200,931,train,total,0.1475575864315033
444300,931,train,eikonal,0.06845645606517792
444300,931,train,render,0.09930458664894104
444300,931,train,total,0.10615023225545883
444400,931,train,eikonal,0.050664786249399185
444400,931,train,render,0.157150000333786
444400,931,train,total,0.16221648454666138
444500,931,train,eikonal,0.05072101205587387
444500,931,train,render,0.19170065224170685
444500,931,train,total,0.1967727541923523
444600,932,train,eikonal,0.06191398203372955
444600,932,train,render,0.11891680955886841
444600,932,train,total,0.12510821223258972
444700,932,train,eikonal,0.04536456614732742
444700,932,train,render,0.21346145868301392
444700,932,train,total,0.21799790859222412
444800,932,train,eikonal,0.03444841504096985
444800,932,train,render,0.2892683744430542
444800,932,train,total,0.2927132248878479
444900,932,train,eikonal,0.03137633576989174
444900,932,train,render,0.2844097316265106
444900,932,train,total,0.28754737973213196
445000,932,train,eikonal,0.04267468675971031
445000,932,train,render,0.24061650037765503
445000,932,train,total,0.2448839694261551
445100,933,train,eikonal,0.04194413870573044
445100,933,train,render,0.2240929752588272
445100,933,train,total,0.22828738391399384
445200,933,train,eikonal,0.05561264604330063
445200,933,train,render,0.19968031346797943
445200,933,train,total,0.20524157583713531
445300,933,train,eikonal,0.06528863310813904
445300,933,train,render,0.10667581111192703
445300,933,train,total,0.11320467293262482
445400,933,train,eikonal,0.05162028223276138
445400,933,train,render,0.20755919814109802
445400,933,train,total,0.21272122859954834
445500,933,train,eikonal,0.033561039716005325
445500,933,train,render,0.2611926198005676
445500,933,train,total,0.26454871892929077
445600,934,train,eikonal,0.06834407150745392
445600,934,train,render,0.09982486814260483
445600,934,train,total,0.10665927827358246
445700,934,train,eikonal,0.07059373706579208
445700,934,train,render,0.10965107381343842
445700,934,train,total,0.11671044677495956
445800,934,train,eikonal,0.055769093334674835
445800,934,train,render,0.14680252969264984
445800,934,train,total,0.15237943828105927
445900,934,train,eikonal,0.05174047499895096
445900,934,train,render,0.19773438572883606
445900,934,train,total,0.20290842652320862
446000,935,train,eikonal,0.057197995483875275
446000,935,train,render,0.13351938128471375
446000,935,train,total,0.13923917710781097
446100,935,train,eikonal,0.048715442419052124
446100,935,train,render,0.1883268803358078
446100,935,train,total,0.19319842755794525
446200,935,train,eikonal,0.06314527243375778
446200,935,train,render,0.08908657729625702
446200,935,train,total,0.0954011082649231
446300,935,train,eikonal,0.05054178833961487
446300,935,train,render,0.17926175892353058
446300,935,train,total,0.18431593477725983
446400,935,train,eikonal,0.05089179426431656
446400,935,train,render,0.21606306731700897
446400,935,train,total,0.22115224599838257
446500,936,train,eikonal,0.06435118615627289
446500,936,train,render,0.11604675650596619
446500,936,train,total,0.12248187512159348
446600,936,train,eikonal,0.04914061352610588
446600,936,train,render,0.22246451675891876
446600,936,train,total,0.22737857699394226
446700,936,train,eikonal,0.046827420592308044
446700,936,train,render,0.21551501750946045
446700,936,train,total,0.22019776701927185
446800,936,train,eikonal,0.032463088631629944
446800,936,train,render,0.3200703263282776
446800,936,train,total,0.32331663370132446
446900,936,train,eikonal,0.02419499307870865
446900,936,train,render,0.3201613426208496
446900,936,train,total,0.32258084416389465
447000,937,train,eikonal,0.05096009373664856
447000,937,train,render,0.18246030807495117
447000,937,train,total,0.18755631148815155
447100,937,train,eikonal,0.05436250567436218
447100,937,train,render,0.15198799967765808
447100,937,train,total,0.15742425620555878
447200,937,train,eikonal,0.06372447311878204
447200,937,train,render,0.09683290868997574
447200,937,train,total,0.1032053530216217
447300,937,train,eikonal,0.04855665564537048
447300,937,train,render,0.21943598985671997
447300,937,train,total,0.22429165244102478
447400,937,train,eikonal,0.0490720197558403
447400,937,train,render,0.1736949235200882
447400,937,train,total,0.17860212922096252
447500,938,train,eikonal,0.05540211498737335
447500,938,train,render,0.18800076842308044
447500,938,train,total,0.19354097545146942
447600,938,train,eikonal,0.04709897190332413
447600,938,train,render,0.1939348578453064
447600,938,train,total,0.198644757270813
447700,938,train,eikonal,0.0512499175965786
447700,938,train,render,0.22178393602371216
447700,938,train,total,0.22690892219543457
447800,938,train,eikonal,0.049653321504592896
447800,938,train,render,0.22789911925792694
447800,938,train,total,0.23286445438861847
447900,938,train,eikonal,0.06944473832845688
447900,938,train,render,0.11966347694396973
447900,938,train,total,0.1266079545021057
